,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,MW,HTGD,ATGD,HTPD,ATPD,HTCAD,ATCAD,HTFD,ATFD,HTCOD,ATCOD,HTSHOTSD,ATSHOTSD,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HCARD1,ACARD1,HCARD2,ACARD2,HCARD3,ACARD3,HCARD4,ACARD4,HCARD5,ACARD5,HF1,AF1,HF2,AF2,HF3,AF3,HF4,AF4,HF5,AF5,HCORNER1,ACORNER1,HCORNER2,ACORNER2,HCORNER3,ACORNER3,HCORNER4,ACORNER4,HCORNER5,ACORNER5,HTFormTemp,ATFormTemp,HTFormPts,ATFormPts,DiffFormPts,HTOTCRD,ATOTCRD,TOTALCARDS,HTOTFOUL,ATOTFOUL,TOTALFOULS,HTOTCORNER,ATOTCORNER,TOTALCORNER,HTOTSHOT,ATOTSHOT,TOTALSHOT
1509,12/05/04,Southampton,Newcastle,3,3,1,2,2,1,G Poll,15,22,12,12,3,5,13,16,1,2,0,0,37,0.0,0.32432432432432434,1.2432432432432432,1.4594594594594594,1.4324324324324325,1.2432432432432432,11.567567567567568,12.243243243243244,5.621621621621622,6.243243243243243,18.35135135135135,17.972972972972972,D,D,L,L,L,W,W,D,L,D,1,1,0,0,4,4,1,1,0,0,1,1,0,0,5,5,1,1,3,3,4,4,3,3,2,2,3,3,3,3,DLLWL,DLWDD,4,6,-0.05405405405405406,1,2,0.0,13,16,1.0,3,5,0.0,27,34,2.0
1510,15/05/04,Arsenal,Leicester,2,1,2,0,1,0,P Durkin,17,2,10,1,7,5,15,13,0,1,0,0,38,1.2105263157894737,-0.42105263157894735,2.289473684210526,0.868421052631579,1.4473684210526316,1.7105263157894737,12.736842105263158,13.421052631578947,5.131578947368421,5.342105263157895,18.86842105263158,15.18421052631579,W,W,D,D,D,D,D,L,W,L,3,3,2,2,0,0,1,1,0,0,1,1,9,9,1,1,0,0,1,1,7,7,1,1,2,2,2,2,4,4,WDDDW,WDDLL,9,5,0.10526315789473684,0,1,0.0,15,13,1.0,7,5,0.0,27,3,1.0
1511,15/05/04,Aston Villa,Man United,0,2,0,0,2,0,R Styles,16,12,8,8,9,4,21,15,4,3,0,2,38,0.15789473684210525,0.7105263157894737,1.4736842105263157,1.894736842105263,1.3421052631578947,1.0789473684210527,13.973684210526315,10.894736842105264,6.2894736842105265,5.552631578947368,17.13157894736842,19.94736842105263,D,D,W,L,W,L,D,W,W,L,0,0,2,2,2,2,1,1,0,0,1,1,3,3,1,1,5,5,1,1,4,4,5,5,8,8,7,7,7,7,DWWDW,DLLWL,11,4,0.18421052631578946,4,5,0.0,21,15,1.0,9,4,0.0,24,20,1.0
1512,15/05/04,Blackburn,Birmingham,1,1,1,1,0,2,D Gallagher,10,9,5,5,6,8,11,12,0,0,0,0,38,-0.21052631578947367,-0.13157894736842105,1.131578947368421,1.2894736842105263,1.6842105263157894,1.3157894736842106,13.210526315789474,12.973684210526315,5.815789473684211,4.657894736842105,17.57894736842105,12.894736842105264,L,L,W,D,W,D,W,D,W,L,2,2,2,2,4,4,2,2,0,0,1,1,7,7,1,1,1,1,2,2,7,7,5,5,5,5,2,2,1,1,LWWWW,LDDDL,12,3,0.23684210526315788,0,0,0.0,11,12,1.0,6,8,0.0,15,14,1.0
1513,15/05/04,Bolton,Fulham,0,2,0,0,1,0,G Barber,17,10,9,6,11,3,9,14,1,1,0,0,38,-0.15789473684210525,0.10526315789473684,1.394736842105263,1.2894736842105263,1.7105263157894737,1.6578947368421053,11.894736842105264,13.131578947368421,5.973684210526316,4.131578947368421,20.973684210526315,15.973684210526315,W,L,W,D,W,W,W,D,W,L,0,0,3,3,3,3,1,1,1,1,9,9,1,1,4,4,1,1,6,6,3,3,9,9,2,2,1,1,1,1,WWWWW,LDWDL,15,5,0.2631578947368421,1,1,0.0,9,14,1.0,11,3,0.0,26,16,1.0
1514,15/05/04,Charlton,Southampton,2,1,2,1,0,2,J Winter,10,12,5,4,7,10,13,10,0,1,0,0,38,-0.02631578947368421,0.0,1.3157894736842106,1.236842105263158,1.0263157894736843,1.4210526315789473,11.973684210526315,11.605263157894736,5.105263157894737,5.552631578947368,14.973684210526315,18.57894736842105,D,D,D,D,L,L,L,L,D,W,0,0,1,1,1,1,1,1,1,1,9,9,1,1,5,5,1,1,3,3,2,2,5,5,7,7,3,3,9,9,DDLLD,DDLLW,3,5,-0.05263157894736842,0,1,0.0,13,10,1.0,7,10,0.0,15,16,1.0
1515,15/05/04,Chelsea,Leeds,1,0,2,1,0,2,M Dean,19,4,9,0,9,2,5,9,0,0,0,0,38,0.9473684210526315,-1.0,2.0,0.868421052631579,1.263157894736842,2.0,11.5,14.026315789473685,5.7631578947368425,5.184210526315789,18.342105263157894,14.18421052631579,D,D,W,L,L,L,D,L,L,D,3,3,0,0,2,2,0,0,1,1,1,1,9,9,6,6,1,1,2,2,2,2,1,1,2,2,5,5,8,8,DWLDL,DLLLD,5,2,0.07894736842105263,0,0,0.0,5,9,0.0,9,2,0.0,28,4,1.0
1516,15/05/04,Liverpool,Newcastle,1,1,1,0,1,0,M Riley,8,6,4,5,8,1,11,17,1,1,0,0,38,0.47368421052631576,0.3157894736842105,1.5526315789473684,1.4473684210526316,1.236842105263158,1.263157894736842,11.631578947368421,12.342105263157896,6.631578947368421,6.2105263157894735,22.263157894736842,18.394736842105264,W,D,W,D,W,L,D,W,L,D,0,0,1,1,1,1,0,0,1,1,1,1,2,2,1,1,2,2,1,1,5,5,7,7,4,4,1,1,4,4,WWWDL,DDLWD,10,6,0.10526315789473684,1,1,0.0,11,17,1.0,8,1,0.0,12,11,1.0
1517,15/05/04,Man City,Everton,5,1,2,3,0,2,S Dunn,13,2,11,0,7,3,5,8,1,1,0,0,38,-0.07894736842105263,-0.21052631578947367,1.0,1.0263157894736843,1.2894736842105263,1.4473684210526316,11.052631578947368,11.842105263157896,5.631578947368421,6.2894736842105265,20.605263157894736,16.92105263157895,L,L,W,L,D,L,L,D,D,D,1,1,1,1,1,1,1,1,1,1,1,1,4,4,7,7,1,1,4,4,4,4,7,7,2,2,6,6,3,3,LWDLD,LLLDD,5,2,0.07894736842105263,1,1,0.0,5,8,0.0,7,3,0.0,24,2,1.0
1518,15/05/04,Portsmouth,Middlesbrough,5,1,2,3,1,2,M Halsey,16,19,10,4,7,2,12,8,0,0,0,0,38,-0.2894736842105263,-0.10526315789473684,1.105263157894737,1.263157894736842,1.7105263157894737,1.5263157894736843,14.157894736842104,12.868421052631579,4.894736842105263,4.605263157894737,15.631578947368421,18.210526315789473,L,W,D,L,D,L,W,L,W,W,2,2,0,0,1,1,2,2,2,2,1,1,5,5,1,1,3,3,1,1,3,3,5,5,1,1,0,0,2,2,LDDWW,WLLLW,8,6,0.05263157894736842,0,0,0.0,12,8,1.0,7,2,0.0,26,23,1.0
1519,15/05/04,Wolves,Tottenham,0,2,0,0,1,0,S Bennett,18,14,10,12,5,3,6,11,1,1,1,0,38,-0.9736842105263158,-0.3157894736842105,0.868421052631579,1.105263157894737,1.736842105263158,1.5789473684210527,12.0,14.552631578947368,4.552631578947368,5.131578947368421,14.763157894736842,16.55263157894737,D,W,W,L,D,D,W,L,L,D,2,2,0,0,0,0,1,1,2,2,1,1,1,1,7,7,1,1,3,3,3,3,1,1,2,2,2,2,6,6,DWDWL,WLDLD,8,5,0.07894736842105263,2,1,0.0,6,11,0.0,5,3,0.0,28,26,1.0
1520,14/08/04,Aston Villa,Southampton,2,0,2,2,0,2,U Rennie,14,6,5,2,12,6,14,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,0,0.0,14,9,23.0,12,6,18.0,19,8,27.0
1521,14/08/04,Blackburn,West Brom,1,1,1,0,1,0,C Foy,12,4,4,2,4,5,15,17,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,0,1.0,15,17,32.0,4,5,9.0,16,6,22.0
1522,14/08/04,Bolton,Charlton,4,1,2,2,0,2,P Dowd,21,9,11,5,9,5,10,12,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,1,1,2.0,10,12,22.0,9,5,14.0,32,14,46.0
1523,14/08/04,Man City,Fulham,1,1,1,1,0,2,M Messias,12,4,5,2,9,4,14,12,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,2,2.0,14,12,26.0,9,4,13.0,17,6,23.0
1524,14/08/04,Middlesbrough,Newcastle,2,2,1,0,1,0,S Bennett,15,11,8,4,6,7,16,13,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,3,1,4.0,16,13,29.0,6,7,13.0,23,15,38.0
1525,14/08/04,Norwich,Crystal Palace,1,1,1,1,0,2,P Walton,14,14,10,8,6,11,14,16,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,1,1.0,14,16,30.0,6,11,17.0,24,22,46.0
1526,14/08/04,Portsmouth,Birmingham,1,1,1,1,1,1,H Webb,14,16,8,11,8,4,13,16,2,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,2,4,6.0,13,16,29.0,8,4,12.0,22,27,49.0
1527,14/08/04,Tottenham,Liverpool,1,1,1,0,1,0,D Gallagher,14,16,7,8,3,8,17,11,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,3,1,4.0,17,11,28.0,3,8,11.0,21,24,45.0
1528,15/08/04,Chelsea,Man United,1,0,2,1,0,2,G Poll,8,11,5,3,2,3,17,8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,0,0,0.0,17,8,25.0,2,3,5.0,13,14,27.0
1529,15/08/04,Everton,Arsenal,1,4,0,0,2,0,M Riley,9,18,5,14,0,7,14,19,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MMMMM,MMMMM,0,0,0.0,2,1,3.0,14,19,33.0,0,7,7.0,14,32,46.0
1530,21/08/04,Birmingham,Chelsea,0,1,0,0,0,1,B Knight,9,7,3,3,8,2,10,16,0,0,0,0,2,0.0,0.5,0.5,1.5,2.0,0.0,8.0,8.5,2.0,1.0,13.5,6.5,D,W,M,M,M,M,M,M,M,M,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,DMMMM,WMMMM,1,3,-1.0,0,0,0.0,10,16,13.0,8,2,5.0,12,10,11.0
1531,21/08/04,Charlton,Portsmouth,2,1,2,1,0,2,A Wiley,18,10,14,6,5,6,9,11,0,1,0,0,2,-1.5,0.0,0.0,0.5,0.5,1.0,6.0,6.5,2.5,4.0,7.0,11.0,L,D,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,LMMMM,DMMMM,0,1,-0.5,0,1,0.0,9,11,10.0,5,6,6.0,32,16,24.0
1532,21/08/04,Crystal Palace,Everton,1,3,0,1,1,1,M Clattenburg,15,14,9,7,6,6,6,18,1,1,0,1,2,0.0,-1.5,0.5,0.0,0.5,1.0,8.0,7.0,5.5,0.0,11.0,7.0,D,L,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DMMMM,LMMMM,1,0,0.5,1,2,2.0,6,18,12.0,6,6,6.0,24,21,22.0
1533,21/08/04,Fulham,Bolton,2,0,2,1,0,2,R Styles,23,10,12,4,8,4,11,13,0,0,0,0,2,0.0,1.5,0.5,1.5,1.0,0.5,6.0,5.0,2.0,4.5,3.0,16.0,D,W,M,M,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,DMMMM,WMMMM,1,3,-1.0,0,0,0.0,11,13,12.0,8,4,6.0,35,14,24.0
1534,21/08/04,Liverpool,Man City,2,1,2,0,1,0,G Poll,15,7,10,4,8,3,9,17,1,3,0,1,2,0.0,0.0,0.5,0.5,0.5,0.0,5.5,7.0,4.0,4.5,12.0,8.5,D,D,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,DMMMM,DMMMM,1,1,0.0,1,4,2.0,9,17,13.0,8,3,6.0,25,11,18.0
1535,21/08/04,Man United,Norwich,2,1,2,1,0,2,N Barry,17,7,7,2,11,5,8,23,0,1,0,0,2,-0.5,0.0,0.0,0.5,0.0,0.0,4.0,7.0,1.5,3.0,7.0,12.0,L,D,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,LMMMM,DMMMM,0,1,-0.5,0,1,0.0,8,23,16.0,11,5,8.0,24,9,16.0
1536,21/08/04,Newcastle,Tottenham,0,1,0,0,0,1,M Dean,13,15,6,8,13,3,10,12,1,2,0,0,2,0.0,0.0,0.5,0.5,0.5,1.5,6.5,8.5,3.5,1.5,7.5,10.5,D,D,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,DMMMM,DMMMM,1,1,0.0,1,2,2.0,10,12,11.0,13,3,8.0,19,23,21.0
1537,21/08/04,Southampton,Blackburn,3,2,2,1,0,2,A D'Urso,13,10,7,6,3,6,12,18,0,3,0,0,2,-1.0,0.0,0.0,0.5,0.0,0.5,4.5,7.5,3.0,2.0,4.0,8.0,L,D,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,LMMMM,DMMMM,0,1,-0.5,0,3,2.0,12,18,15.0,3,6,4.0,20,16,18.0
1538,22/08/04,Arsenal,Middlesbrough,5,3,2,1,1,1,S Dunn,16,9,11,5,7,5,8,14,1,1,0,0,2,1.5,0.0,1.5,0.5,0.5,1.5,9.5,8.0,3.5,3.0,16.0,11.5,W,D,M,M,M,M,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,WMMMM,DMMMM,3,1,1.0,1,1,1.0,8,14,11.0,7,5,6.0,27,14,20.0
1539,22/08/04,West Brom,Aston Villa,1,1,1,1,1,1,M Halsey,14,9,5,4,12,4,12,20,2,2,0,0,2,0.0,1.0,0.5,1.5,0.0,0.0,8.5,7.0,2.5,6.0,3.0,9.5,D,W,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,DMMMM,WMMMM,1,3,-1.0,2,2,2.0,12,20,16.0,12,4,8.0,19,13,16.0
1540,24/08/04,Birmingham,Man City,1,0,2,1,0,2,P Dowd,6,4,2,1,2,5,20,13,1,1,0,0,3,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,8.666666666666666,10.333333333333334,4.0,4.0,13.0,9.333333333333334,L,L,D,D,M,M,M,M,M,M,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,4,4,0,0,0,0,0,0,LDMMM,LDMMM,1,1,0.0,1,1,1.0,20,13,11.0,2,5,2.0,8,5,4.0
1541,24/08/04,Crystal Palace,Chelsea,0,2,0,0,1,0,C Foy,7,16,4,10,1,6,9,12,1,1,0,0,3,-0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.0,7.333333333333333,11.0,5.666666666666667,1.3333333333333333,15.333333333333334,7.666666666666667,L,W,D,W,M,M,M,M,M,M,1,1,1,1,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,0,LDMMM,WWMMM,1,6,-1.6666666666666667,1,1,1.0,9,12,7.0,1,6,2.0,11,26,12.0
1542,25/08/04,Arsenal,Blackburn,3,0,2,0,0,1,N Barry,15,3,9,0,6,5,11,18,2,4,0,0,3,1.6666666666666667,-0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,9.0,11.0,4.666666666666667,3.3333333333333335,19.666666666666668,10.666666666666666,W,L,W,D,M,M,M,M,M,M,1,1,1,1,0,0,0,0,0,0,8,8,1,1,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,WWMMM,LDMMM,6,1,1.6666666666666667,2,4,2.0,11,18,10.0,6,5,4.0,24,3,9.0
1543,25/08/04,Charlton,Aston Villa,3,0,2,2,0,2,H Webb,7,9,5,4,4,12,6,7,0,1,0,0,3,-0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,7.0,11.333333333333334,3.3333333333333335,5.333333333333333,15.333333333333334,10.666666666666666,W,D,L,W,M,M,M,M,M,M,0,0,1,1,0,0,0,0,0,0,9,9,1,1,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,WLMMM,DWMMM,3,4,-0.3333333333333333,0,1,0.0,6,7,4.0,4,12,5.0,12,13,8.0
1544,25/08/04,Fulham,Middlesbrough,0,2,0,0,0,1,D Gallagher,6,10,2,5,1,6,10,8,0,1,0,0,3,0.6666666666666666,-0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,7.666666666666667,10.0,4.0,3.6666666666666665,13.666666666666666,12.333333333333334,W,L,D,D,M,M,M,M,M,M,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,8,4,4,0,0,0,0,0,0,WDMMM,LDMMM,4,1,1.0,0,1,0.0,10,8,6.0,1,6,2.0,8,15,8.0
1545,25/08/04,Newcastle,Norwich,2,2,1,1,0,2,M Halsey,23,13,15,5,12,6,17,10,0,1,0,0,3,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,7.666666666666667,12.333333333333334,6.666666666666667,3.6666666666666665,11.333333333333334,11.0,L,L,D,D,M,M,M,M,M,M,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,LDMMM,LDMMM,1,1,0.0,0,1,0.0,17,10,9.0,12,6,6.0,38,18,19.0
1546,25/08/04,Southampton,Bolton,1,2,0,0,2,0,S Dunn,10,9,6,5,9,6,9,8,1,1,0,0,3,-0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,7.0,7.666666666666667,3.0,4.333333333333333,9.333333333333334,15.333333333333334,W,L,L,W,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,3,6,6,0,0,0,0,0,0,WLMMM,LWMMM,3,3,0.0,1,1,1.0,9,8,6.0,9,6,5.0,16,14,10.0
1547,25/08/04,West Brom,Tottenham,1,1,1,1,1,1,B Knight,4,12,2,6,4,5,13,10,0,0,0,0,3,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,9.666666666666666,9.666666666666666,5.666666666666667,2.0,8.333333333333334,14.666666666666666,D,W,D,D,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,DDMMM,WDMMM,2,4,-0.6666666666666666,0,0,0.0,13,10,8.0,4,5,3.0,6,18,8.0
1548,28/08/04,Aston Villa,Newcastle,4,2,2,1,2,0,M Riley,16,12,13,10,9,4,23,11,3,1,0,0,3,0.6666666666666666,-0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.333333333333334,7.666666666666667,5.333333333333333,6.666666666666667,10.666666666666666,11.333333333333334,D,L,W,D,M,M,M,M,M,M,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,DWMMM,LDMMM,4,1,1.0,3,1,1.0,23,11,11.0,9,4,4.0,29,22,17.0
1549,28/08/04,Blackburn,Man United,1,1,1,1,0,2,A Wiley,8,24,4,15,4,14,25,17,3,1,1,0,3,-0.3333333333333333,0.0,0.3333333333333333,1.0,1.3333333333333333,0.0,11.0,5.333333333333333,3.3333333333333335,4.666666666666667,10.666666666666666,12.666666666666666,L,W,D,L,M,M,M,M,M,M,3,3,1,1,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,6,6,4,4,0,0,0,0,0,0,LDMMM,WLMMM,1,3,-0.6666666666666666,4,1,2.0,25,17,14.0,4,14,6.0,12,39,17.0
1550,28/08/04,Chelsea,Southampton,2,1,2,2,1,2,S Bennett,16,6,7,2,9,0,11,12,0,4,0,0,4,1.0,-0.5,2.25,0.75,0.25,0.25,11.25,7.5,2.5,4.5,12.25,11.0,W,L,W,W,W,L,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,0,6,6,2,2,2,2,0,0,0,0,WWWMM,LWLMM,9,3,1.5,0,4,1.0,11,12,6.0,9,0,2.0,23,8,8.0
1551,28/08/04,Everton,West Brom,2,1,2,1,1,1,P Walton,16,12,10,8,7,6,11,16,0,1,0,0,4,0.0,0.0,1.5,0.75,1.0,0.5,10.75,10.5,3.25,5.25,15.25,7.75,W,D,W,D,L,D,M,M,M,M,0,0,2,2,2,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,7,7,6,6,0,0,0,0,0,0,WWLMM,DDDMM,6,3,0.75,0,1,0.0,11,16,7.0,7,6,3.0,26,20,12.0
1552,28/08/04,Man City,Charlton,4,0,2,2,0,2,M Halsey,16,6,10,3,6,4,11,8,0,1,0,0,4,-0.5,0.25,0.25,1.5,1.25,0.25,11.0,6.75,4.25,3.5,8.25,14.5,L,W,L,W,D,L,M,M,M,M,1,1,4,4,0,0,0,0,0,0,1,1,3,3,1,1,0,0,0,0,5,5,3,3,9,9,0,0,0,0,LLDMM,WWLMM,1,6,-1.25,0,1,0.0,11,8,5.0,6,4,2.0,26,9,9.0
1553,28/08/04,Middlesbrough,Crystal Palace,2,1,2,0,0,1,M Dean,24,6,15,2,4,2,16,16,1,2,0,0,4,0.0,-1.0,1.0,0.25,1.25,0.75,9.5,7.75,4.25,4.5,13.0,14.25,W,L,L,L,D,D,M,M,M,M,1,1,1,1,3,3,0,0,0,0,8,8,1,1,4,4,0,0,0,0,6,6,5,5,6,6,0,0,0,0,WLDMM,LLDMM,4,1,0.75,1,2,1.0,16,16,8.0,4,2,2.0,39,8,12.0
1554,28/08/04,Norwich,Arsenal,1,4,0,0,3,0,G Poll,5,18,5,15,4,10,15,5,1,1,0,0,4,-0.25,2.0,0.5,2.25,0.5,1.0,11.75,9.5,4.25,5.0,12.75,20.75,D,W,L,W,D,W,M,M,M,M,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,6,6,5,5,6,6,0,0,0,0,DLDMM,WWWMM,2,9,-1.75,1,1,0.0,15,5,5.0,4,10,4.0,10,33,11.0
1555,28/08/04,Tottenham,Birmingham,1,0,2,1,0,2,M Clattenburg,6,10,3,2,2,8,15,5,4,1,0,0,4,0.25,0.0,1.25,1.0,1.25,1.25,9.75,11.5,2.75,3.5,15.5,11.75,D,W,W,L,D,D,M,M,M,M,0,0,2,2,3,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5,5,3,3,3,3,0,0,0,0,DWDMM,WLDMM,5,4,0.25,4,1,1.0,15,5,5.0,2,8,2.0,9,12,5.0
1556,29/08/04,Bolton,Liverpool,1,0,2,1,0,2,U Rennie,10,7,8,2,5,2,15,14,2,0,0,0,4,0.5,0.0,1.5,1.0,0.5,0.5,7.75,8.5,4.75,4.5,15.0,14.5,W,L,L,W,W,D,M,M,M,M,1,1,0,0,1,1,0,0,0,0,8,8,1,1,3,3,0,0,0,0,6,6,4,4,9,9,0,0,0,0,WLWMM,LWDMM,6,4,0.5,2,0,0.0,15,14,7.0,5,2,2.0,18,9,7.0
1557,30/08/04,Man United,Everton,0,0,1,0,0,1,D Gallagher,14,7,6,2,8,2,8,13,0,2,0,0,4,0.0,0.0,1.0,1.5,0.25,1.0,8.25,10.75,7.0,3.25,19.25,15.25,D,W,W,W,L,L,M,M,M,M,1,1,0,0,0,0,0,0,0,0,1,1,7,7,8,8,0,0,0,0,1,1,4,4,1,1,0,0,0,0,DWLMM,WWLMM,4,6,-0.5,0,2,0.0,8,13,5.0,8,2,2.0,20,9,7.0
1558,30/08/04,Portsmouth,Fulham,4,3,2,3,2,2,B Knight,21,18,13,10,6,8,12,12,0,2,0,0,4,0.0,0.0,1.0,1.0,0.75,0.5,9.0,8.25,5.0,3.25,18.0,12.25,W,L,L,W,D,D,M,M,M,M,0,0,1,1,2,2,0,0,0,0,1,1,2,2,1,1,0,0,0,0,6,6,6,6,8,8,0,0,0,0,WLDMM,LWDMM,4,4,0.0,0,2,0.0,12,12,6.0,6,8,4.0,34,28,16.0
